transaction_id,customer_name,region,industry_segment,product_sku,order_date,quantity,revenue_usd,sales_rep,notes
A32E15FE,  Global Pulp & Paper Inc  ,North East,Wood Products,KDT-3045,"Sep 21, 2024",4,131919.85,Robert Martin,discount applied 10%
95C6472D,Global Pulp & Paper In,south-west,Paper,KDT-5552,05/09/2024,190,147946.03,Nancy Thomas,discount applied 10%
7FA8EB96,Global Pulp & Paper Inc,NE,chem,KDT-1750,"Jun 20, 2024",173,153296.57,James Hernandez,
E324BF6A,  Global Pulp & Paper Inc  ,Southwest,Chemical,KDT-5506,2024-11-10,126,165030.18,Mary Lee,Repeat customer
085B19BF,Global Pulp & Paper Inc,West Coast,mining,KDT-5557,"May 31, 2024",5,114679.56,Barbara Johnson,
9F535EEA,Global Pulp & Paper Inc,Southeast,Food & Beverage,KDT-2424,09/29/2024,163,226610.58,David Lopez,follow up needed
C3654F04,BlueRidge Manufacturing,North East,Recycling,KDT-7912,25-Sep-2024,186,6064.15,Patricia Wilson,discount applied 10%
49FEAD6B,Tidewater Chemical Company,Southwest,mining,KDT-4150,2024-11-22,111,2978.43,Michael Martin,Customer requested rush
F4FFBC09,Tidewater Chemical Co,International,Waste Management,KDT-6514,10/03/2024,195,13972.42,David Garcia,Customer requested rush
A015227B,Midwest Steel Work,Mid-West,P&P,KDT-4582,2024-07-23,107,4463.15,David Rodriguez,follow up needed
8A84B67E,Continental Packaging Group,Northeastern,Recycle,KDT-4657,11-Jun-2024,74,36790.34,Nancy Thomas,
0F599C38,Global  Pulp  &  Paper  Inc,North East,recycling,KDT-5557,"Oct 04, 2024",39,187826.71,Sarah Miller,discount applied 10%
ADB2C1D7,BlueRidge Manufacturin,West,Lumber,KDT-6881,10/05/2024,22,14433.18,Charles Lopez,Customer requested rush
BF367346,global pulp & paper inc,Pacific,Minerals,KDT-5557,11-Dec-2024,111,108401.53,James Martinez,discount applied 10%
F30E0914,evergreen forest industries,S.W.,Pulp & Paper,KDT-7924,07/11/2024,55,21361.74,Daniel Martinez,
EA2576BC,Prairie Grain Handlers,south east,Food/Bev,KDT-4611,24/07/2024,162,8199.49,Richard Moore,discount applied 10%
32B458C1,  Pacific Recycling LLC  ,midwest,Mining & Extraction,KDT-7924,25/07/2024,1,12414.96,Richard Thomas,
81FE10C0,BlueRidge Manufacturing,SW,Wood Products,KDT-8527,10/24/2024,36,3219.52,Charles Williams,
B58FE6BF,Northern Timber Co,S.E.,Lumber,KDT-2291,2024-01-12,95,,Nancy Wilson,discount applied 10%
F06119A1,Pacific Recycling LLC,south east,Wood,KDT-4611,03/23/2024,76,-11050.449284214377,James Miller,
1A32FC48,Midwest Steel Works,south east,Food & Beverage,KDT-1711,04/11/2024,41,12376.47,John Smith,
2395631C,BlueRidge Manufacturing,north-east,Waste Management,KDT-9935,23-Sep-2024,166,9230.13,James Thomas,follow up needed
4ABE3155,Meridian Engineering Services,midwest,wood prod,KDT-9785,"Jul 22, 2024",110,1208.13,Patricia Jones,Customer requested rush
5845382D,Evergreen Forest Industries,South West,Mining & Extraction,KDT-6514,02/27/2024,68,13073.27,John Thomas,follow up needed
F44B2339,  Evergreen Forest Industries  ,midwest,Timber,KDT-6635,24/06/2024,153,"$16,656.02",Robert Jones,discount applied 10%
CBCD004F,Global Pulp & Paper Incorporated,Middle West,Minerals,KDT-9785,08/07/2024,122,81637.31,Barbara Jones,
ECC8CE28,Global Pulp & Paper Inc,NE,Food/Bev,KDT-7912,15-Jul-2024,4,101873.34,Charles Moore,NEW ACCOUNT
4C173AB4,Midwest Steel Works,West Coast,Food/Bev,KDT-3615,"Jun 25, 2024",166,38381.3,Charles Taylor,
C0892C69,Midwest Steel Works,South East,Mining & Extraction,KDT-7912,08/12/2024,156,17729.67,Patricia Miller,Repeat customer
56755ADE,Midwest  Steel  Works,Southeastern,mining,KDT-7201,2024-11-22,103,25255.11,Richard Moore,
B4966C83,Global Pulp & Paper Inc,S.W.,F&B,KDT-9279,02/10/2024,190,291807.29,Linda Davis,follow up needed
A44F715B,GLOBAL PULP & PAPER INC,INTL,Wood Products,KDT-2424,16-May-2024,78,-296836.06813017343,Linda Davis,
C8E5EE31,Evergreen Forest Industries,Middle West,Pulp and Paper,KDT-6514,2024-02-20,114,10999.88,Michael Brown,discount applied 10%
6D58844B,Atlantic Chemical Partners,Southwest,Lumber,KDT-4733,06/02/2024,151,8394.81,Nancy Thomas,
9602F5AE,global pulp & paper inc,Mid West,chem,KDT-9928,18/05/2024,68,134460.36,Linda Hernandez,Customer requested rush
253DFF14,blueridge manufacturing,Southwest,Waste Management,KDT-6514,"Nov 16, 2024",42,11117.38,Jessica Martinez,
21EEB0CB,sequoia wood products,Southeast,Mining & Extraction,KDT-7873,22-Nov-2024,79,35830.19,Charles Taylor,
AF614CEB,blueridge manufacturing,MW,MINING,KDT-1520,04/17/2024,157,19400.63,Richard Moore,follow up needed
F8F18BDA,Summit Mining Enterprises,South West,Recycle,KDT-7873,17/05/2024,187,7476.52,Richard Thomas,Customer requested rush
EBF7E545,Global Pulp & Paper Inc,South West,Wood,KDT-4527,01/08/2024,5,130593.52,Michael Miller,Customer requested rush
109BDB1C,Global Pulp & Paper Inc,Mid West,F&B,KDT-4582,13-Jun-2024,129,124899.1,David Brown,
E2CC7B54,Global Pulp and Paper Inc,Southwest,Lumber,KDT-5803,"Sep 02, 2024",64,111280.37,Nancy Martin,NEW ACCOUNT
AA416408,Global Pulp & Paper Inc,South West,P&P,KDT-2424,2024-06-24,84,34841.64,Jessica Jones,
79C7D50E,Atlantic Chemical Partners,Mid West,Food/Bev,KDT-6881,14-Oct-2024,75,8089.23,Robert Williams,Repeat customer
D008854C,Sequoia Wood Products,South East,Chemicals,KDT-4527,16/08/2024,86,30069.93,David Rodriguez,
AD763E4F,Evergreen Forest Industries,south-west,pulp/paper,KDT-5012,02-Mar-2024,96,,Jessica Johnson,discount applied 10%
82EA1A5B,Sequoia Wood Products,Middle West,Paper Products,KDT-4657,02-Oct-2024,24,27669.4,Patricia Jackson,
3891DD7B,  Ironworks Heavy Equipment  ,W,Paper Products,KDT-5552,14/02/2024,120,16324.03,Robert Hernandez,
853B3694,Global Pulp & Paper Inc,north-east,Food/Bev,KDT-2824,20-Aug-2024,100,,Linda Hernandez,NEW ACCOUNT
0401287C,Global Pulp & Paper Inc,western,Wood,KDT-4733,26-Oct-2024,91,261704.52,Daniel Jones,Urgent order
2E5DD0AE,Heartland  Processing  Co,West,Minerals,KDT-5557,2024-04-02,84,2181.01,Linda Miller,Urgent order
4A380C31,Global Pulp & Paper Inc,Midwest,MINING,KDT-9935,"May 18, 2024",7,139317.02,Michael Wilson,
81C8641F,Midwest Steel Works,Northeast,Minerals,KDT-5333,15-Apr-2024,32,18496.2,Michael Brown,follow up needed
E4132C66,Evergreen Forest Industries,N.E.,Recyc.,KDT-1434,11-Jun-2024,29,8595.62,James Smith,NEW ACCOUNT
B7DB8CD7,Lakeside Pulp Mills,north-east,Timber,KDT-4811,2024-02-21,167,6766.15,Joseph Taylor,
D963873A,Sequoia Wood Products,SE,Minerals,KDT-2824,11/27/2024,133,23990.29,Sarah Johnson,
4D7ABF3B,Atlantic Chemical Partners,SW,Chemicals,KDT-1488,04-Dec-2024,39,3490.58,Jennifer Lopez,
8BFF3FA4,Ironworks Heavy Equipmen,Mid-West,Food/Bev,KDT-1409,2024-04-14,85,,Sarah Johnson,
C9A05E6C,Sequoia  Wood  Products,SE,Pulp & Paper,KDT-5557,07/12/2024,24,7952.62,John Brown,follow up needed
E9BBEC94,Midwest Steel Works,International,Recyc.,KDT-6514,01/10/2024,33,19127.45,Karen Lopez,
7AECBBAE,Redwood Fiber Solutions,SE,Minerals,KDT-2424,09/09/2024,58,1785.47,Patricia Wilson,Customer requested rush
971787D8,Sequoia Wood Product,Mid-West,Lumber,KDT-7201,25-Apr-2024,134,12079.72,David Jones,Repeat customer
DAC02BBB,Global Pulp & Paper Inc,Global,Wood Products,KDT-2535,10/23/2024,4,206547.32,Mary Davis,
D5F3EED9,Global Pulp & Paper Inc,Southeastern,Food and Beverage,KDT-3547,09/03/2024,117,22241.67,Karen Thomas,
420A2C74,Evergreen Forest Industries,South East,Recyc.,KDT-4733,20-Sep-2024,117,14603.05,Richard Moore,Customer requested rush
1ED87FAE,global pulp & paper inc,NE,Chemical Processing,KDT-9935,24-Nov-2024,183,122613.92,Susan Martinez,follow up needed
2599EAAB,Global  Pulp  &  Paper  Inc,south east,F&B,KDT-7912,02/12/2024,199,,Susan Moore,
4C47F6D2,Ironworks  Heavy  Equipment,Mid West,Minerals,KDT-1520,28/09/2024,41,11256.48,Jennifer Lee,Urgent order
9FB4B5C2,Oakwood Materials Inc,SW,Recycling,KDT-7924,18/03/2024,100,10470.28,Jessica Taylor,follow up needed
A58A22B4,Global Pup & Paper Inc,West Coast,Minerals,KDT-1711,2024-06-02,16,223671.66,Robert Jones,follow up needed
F1E16479,lakeside pulp mills,Global,chem,KDT-2535,05/04/2024,90,-12044.382573408473,David Jones,NEW ACCOUNT
35810C71,  Global Pulp & Paper Inc  ,Southeastern,recycling,KDT-2824,2024-12-10,134,228809.99,Patricia Lee,follow up needed
E371D40E,Global Pulp and Paper Inc,SW,Paper Products,KDT-8359,04/03/2024,11,143286.5,David Brown,follow up needed
0907C414,  Global Pulp & Paper Inc  ,MW,Food & Beverage,KDT-3286,29-Dec-2024,154,66720.79,Linda Taylor,NEW ACCOUNT
2D3B46F1,Global Pulp & Paper Incorporated,Middle West,Food/Bev,KDT-6574,23/05/2024,92,199980.34,Patricia Taylor,Urgent order
7F11042F,ATLANTIC CHEMICAL PARTNERS,Global,food & bev,KDT-6635,"Aug 10, 2024",156,3636.56,Joseph Johnson,
9FE65E55,Global Pulp and Paper Inc,Northeast,mining,KDT-5333,25-Nov-2024,108,256775.72,Mary Lopez,follow up needed
D6DECAE5,Oakwood Materials In,Global,Wood Products,KDT-4582,24-Sep-2024,47,,Richard Brown,Customer requested rush
C8743593,Sequoia Wood Products,Middle West,recycling,KDT-9279,21/08/2024,115,61037.21,Richard Thomas,Customer requested rush
C010A771,Heartland  Processing  Co,Intl.,Lumber,KDT-1750,12/10/2024,200,1816.84,Sarah Williams,Repeat customer
DAFCEA6A,Global Pulp & Paper Incorporated,Northeastern,Paper Products,KDT-7924,26/04/2024,160,171652.95,Jennifer Wilson,Urgent order
46624F18,  Global Pulp & Paper Inc  ,MW,mining,KDT-1409,2024-06-28,49,219655.87,Charles Jackson,Customer requested rush
37E7062C,EVERGREEN FOREST INDUSTRIES,Southeast,Paper Products,KDT-1711,"Jul 22, 2024",68,12232.88,Richard Jackson,Repeat customer
9C33C39B,Global Pulp & Paper Incorporated,Pacific,Paper,KDT-4811,"Feb 23, 2024",11,280343.59,Robert Rodriguez,
2B5273DC,Midwest Steel Works,SW,Mining,KDT-9928,04/22/2024,6,35730.78,Sarah Thomas,NEW ACCOUNT
0AC4BB40,Pacific  Recycling  LLC,western,wood prod,KDT-3615,08/04/2024,181,45318.61,Susan Rodriguez,NEW ACCOUNT
CC0B7607,Global Pulp & Paper Inc,Northeastern,mining,KDT-5803,04/30/2024,138,274326.11,Patricia Moore,follow up needed
2E5DF113,Pacific Recycling L.L.C.,intl,wood prod,KDT-4811,"Nov 05, 2024",69,7296.42,Mary Thomas,
C32033A1,global pulp & paper inc,N.E.,chem,KDT-3045,2024-02-03,89,186644.0,Robert Williams,Repeat customer
24CB74CE,Global Pulp & Paper Inc,Overseas,Chem Proc,KDT-6925,10/18/2024,102,222911.49,Thomas Martinez,discount applied 10%
9CCCFA15,BlueRidge  Manufacturing,SW,food & bev,KDT-4611,2024-04-29,157,"$7,245.89",Susan Martin,
E9951176,heartland processing co,INTL,Minerals,KDT-4733,02/02/2024,47,,Sarah Brown,Repeat customer
A026435E,Global Pulp & Paper In,south-west,Chem Proc,KDT-2424,20/10/2024,47,287406.29,Susan Garcia,NEW ACCOUNT
9012325B,Sequoia Wood Products,South East,Wood Products,KDT-8359,"Apr 04, 2024",193,39799.5,David Smith,
0D004D01,global pulp & paper inc,N.E.,Pulp & Paper,KDT-4611,"Dec 15, 2024",79,,Daniel Martin,Repeat customer
D2BA7DFB,  Prairie Grain Handlers  ,S.E.,mining,KDT-2679,04/06/2024,154,10057.07,Jennifer Thomas,
6A104E6B,Pacific  Recycling  LLC,North East,Recycling,KDT-5557,08/15/2024,152,37488.73,Patricia Taylor,Urgent order
63DCB1E1,Continental Packaging Grou,western,Chemical Processing,KDT-7201,21-Jun-2024,17,37547.08,Susan Jones,Urgent order
5BFC19DE,  Sequoia Wood Products  ,intl,Food & Beverage,KDT-7224,2024-07-25,170,39173.1,Charles Martin,
56B3FC36,BlueRidge Manufacturing,MW,Chemicals,KDT-9928,"Oct 06, 2024",104,11480.54,John Taylor,
C257D4B0,Midwest Steel Works,South West,Wood Products,KDT-7224,2024-09-04,49,15412.59,Barbara Martin,
CA4779D4,Pacific Recycling LLC,midwest,mining,KDT-2584,2024-01-25,176,30109.13,Charles Moore,
AAC95964,PACIFIC RECYCLING LLC,SW,mining,KDT-4657,01/23/2024,127,31819.72,Nancy Smith,
54D18D63,Sequoia Wood Products,NE,Timber,KDT-1488,"Dec 18, 2024",59,19163.44,Joseph Johnson,
38F07352,Global Pulp & Paper Inc,Overseas,Timber,KDT-4582,08/12/2024,105,88774.59,Jessica Anderson,NEW ACCOUNT
640ED3CF,Global Pulp & Paper Inc,intl,Chemical Processing,KDT-5803,"Sep 06, 2024",33,274616.39,Linda Williams,
26AE9E37,Global Pulp & Paper Inc,Southeastern,Recyc.,KDT-9928,07-Sep-2024,74,274940.27,Daniel Rodriguez,
B418B2B2,Evergreen  Forest  Industries,SW,Minerals,KDT-5506,"Apr 13, 2024",123,9334.05,Linda Johnson,NEW ACCOUNT
8E793B7B,Global Pulp and Paper Inc,midwest,Wood,KDT-3547,04-Feb-2024,197,"$235,304.47",Charles Miller,Urgent order
AEE09024,Cascade Paper Products,MW,Recyc.,KDT-2535,2024-01-08,101,2350.52,Barbara Moore,
3C2547F7,  Global Pulp & Paper Inc  ,north-east,Pulp and Paper,KDT-1711,20-Jun-2024,74,196902.49,Robert Jackson,Repeat customer
52D482B5,Global Pulp & Paper Inc,W,Timber,KDT-1106,2024-07-28,37,213233.23,Linda Smith,NEW ACCOUNT
FFA6B2F8,ACME INDUSTRIAL CORP,Southeastern,pulp/paper,KDT-2584,2024-07-17,6,3369.2,Sarah Martin,NEW ACCOUNT
21BE59B6,Global Pulp & Paper Inc,Global,Food/Bev,KDT-5557,"Aug 18, 2024",123,193734.33,Robert Thomas,discount applied 10%
6161CAB4,sequoia wood products,South West,mining,KDT-2139,2024-05-26,111,20415.02,Robert Johnson,follow up needed
988D5F98,global pulp & paper inc,Intl.,MINING,KDT-6574,"Apr 26, 2024",118,268580.38,Thomas Wilson,follow up needed
E4F27949,Global  Pulp  &  Paper  Inc,SE,Mining & Extraction,KDT-6635,07/23/2024,187,111430.18,Nancy Lopez,follow up needed
B25C3556,Pacific Recycling LLC,south east,MINING,KDT-2679,28-Jul-2024,167,35344.79,Nancy Anderson,
5DDE1432,Global  Pulp  &  Paper  Inc,SW,Chemical Processing,KDT-5803,03/21/2024,99,114742.39,Jennifer Rodriguez,
5CBDD947,Heartland Processing Co,south east,Recyc.,KDT-9279,10/21/2024,196,5659.41,Richard Lee,
4EBB27B8,PACIFIC RECYCLING LLC,Northeast,Pulp & Paper,KDT-8359,2024-01-19,81,29562.48,Susan Miller,
EA2EE78D,Sequoia Wood Products,western,Chemical,KDT-6925,02/03/2024,75,26298.49,Karen Garcia,
8E862EB8,Global  Pulp  &  Paper  Inc,western,Timber,KDT-5803,11/12/2024,30,52527.87,Robert Thomas,
25864288,  Evergreen Forest Industries  ,Southeast,Food/Bev,KDT-3547,14-Jul-2024,147,4090.27,James Taylor,
00705420,GLOBAL PULP & PAPER INC,SE,Food/Bev,KDT-2291,"Feb 13, 2024",39,115336.47,Michael Hernandez,Customer requested rush
63CC1836,  Cascade Paper Products  ,N.E.,Food and Beverage,KDT-1520,12/02/2024,65,21614.58,David Moore,
A3644F5A,Midwest Steel Works,midwest,Chemical,KDT-5506,27/01/2024,192,38612.09,Thomas Williams,Repeat customer
8AFF5BC2,Pacific Recycling LLC,midwest,MINING,KDT-3615,"Nov 15, 2024",10,8396.04,David Wilson,Repeat customer
C4016D1B,Global Pulp & Paper Inc,South East,Timber,KDT-6881,08/05/2024,126,164374.09,John Thomas,
92B92C46,Lakeside Pulp Mills,Southeast,Mining,KDT-1488,17/09/2024,17,14199.65,Linda Williams,
48EB882B,Acme Industrial Corp,NE,Food and Beverage,KDT-9785,23/06/2024,171,2157.9,Patricia Johnson,
E2F97745,GLOBAL PULP & PAPER INC,north-east,Wood,KDT-4582,2024-02-11,184,-230628.69577646634,Richard Moore,Urgent order
4A9E1C73,midwest steel works,South West,wood prod,KDT-5012,"Sep 10, 2024",48,10480.69,John Garcia,Urgent order
B7A111C7,GLOBAL PULP & PAPER INC,International,Mining & Extraction,KDT-4611,10/21/2024,42,268118.29,Daniel Martinez,
19AD0266,Global Pulp & Paper Inc,INTL,Food & Beverage,KDT-3045,21/04/2024,73,200699.72,John Johnson,
37FBAE63,Midwest Steel Works,Northeastern,Lumber,KDT-2824,2024-01-31,82,38488.08,Susan Lee,
8FAD39C7,  Northern Timber Co  ,midwest,Recyc.,KDT-4611,12-Jun-2024,191,8991.45,Daniel Garcia,
6F46D813,BlueRidge Manufacturing,south-west,Chemicals,KDT-7912,"Aug 24, 2024",108,9296.19,Robert Hernandez,NEW ACCOUNT
5A0E0496,Tidewater Chemical Company,INTL,Minerals,KDT-1488,07/23/2024,25,,Sarah Jones,Customer requested rush
2D85F743,Global  Pulp  &  Paper  Inc,MW,MINING,KDT-1711,"Jul 19, 2024",111,25070.33,Jennifer Taylor,
4F3DC94B,Global Pulp and Paper Inc,MW,Minerals,KDT-2674,06/14/2024,107,49000.9,Barbara Garcia,Repeat customer
4C21D661,Continental Packaging Group,S.E.,recycling,KDT-4150,07/08/2024,177,26491.8,Susan Martin,follow up needed
2DD4A269,Global Pulp & Paper Inc,INTL,Recyc.,KDT-4257,01-Aug-2024,88,145785.44,Richard Miller,
3C08F87D,Sequoia Wood Products,Overseas,F&B,KDT-9279,"Oct 20, 2024",145,59610.64,James Hernandez,discount applied 10%
42FDDE3E,SEQUOIA WOOD PRODUCTS,western,chem,KDT-4150,16/03/2024,18,31680.16,Michael Rodriguez,
D9754F35,Global Pulp & Paper In,North East,Waste Management,KDT-6514,30-Aug-2024,38,239622.84,Richard Taylor,Repeat customer
12DAE61D,Continental Packaging Group,West,Recycling,KDT-2139,11/26/2024,135,21278.04,Barbara Davis,NEW ACCOUNT
AE79419D,Global Pulp & Paper Inc,South East,Pulp & Paper,KDT-3045,"Jan 06, 2024",21,251208.4,Robert Thomas,NEW ACCOUNT
2F02A28E,Pacific Recycling LLC,South West,Minerals,KDT-4527,09/06/2024,42,28105.51,Richard Smith,
FDD395A8,Global Pulp & Paper Inc,Global,Food & Beverage,KDT-9785,"Sep 01, 2024",166,111579.74,Jennifer Hernandez,
215D21CB,Meridian Engineering Services,N.E.,Paper Products,KDT-6925,05/24/2024,128,-966.8720160551997,John Jones,
2AB52ED2,Global Pulp & Paper Inc,Mid-West,P&P,KDT-8359,2024-12-31,127,65280.86,Mary Moore,NEW ACCOUNT
454AC39C,CONTINENTAL PACKAGING GROUP,south east,Mining,KDT-1750,20/03/2024,59,16326.38,Karen Smith,
985995A1,Continental Packaging Group,SE,Food/Bev,KDT-4611,"Sep 02, 2024",194,26958.67,Joseph Smith,discount applied 10%
2884A538,Heartland Processing Company,West,Pulp and Paper,KDT-5333,2024-12-08,54,4468.13,Sarah Smith,Repeat customer
CB3728B8,blueridge manufacturing,SW,Minerals,KDT-2824,07-Jul-2024,73,12649.6,Susan Moore,NEW ACCOUNT
76CDAAA8,Global Pulp & Paper Inc,Mid-West,Chemical Processing,KDT-3045,07/11/2024,116,,Nancy Moore,NEW ACCOUNT
6FE10417,Global Pulp & Paper Inc,S.E.,Timber,KDT-5803,07/17/2024,152,50897.05,Susan Thomas,
F5408122,Continental Packaging Group,Midwest,Mining & Extraction,KDT-8359,05/09/2024,128,10462.17,Joseph Hernandez,follow up needed
FBCDD2FB,  Tidewater Chemical Co  ,Pacific,Recycle,KDT-4657,25-Mar-2024,28,13690.44,James Lee,
ED33287D,Prairie Grain Handlers,Overseas,Mining,KDT-5012,01/01/2024,56,9969.27,Jessica Lopez,
9C485AA8,GLOBAL PULP & PAPER INC,MW,Recyc.,KDT-4582,2024-06-01,163,204397.52,James Taylor,
67E9B1CB,Acme Industrial Corp,Overseas,recycling,KDT-1409,30-Apr-2024,123,-4114.7104337157925,Robert Miller,
63B5BDF0,  Global Pulp & Paper Inc  ,SW,pulp/paper,KDT-5506,2024-01-20,198,126019.95,Barbara Taylor,Urgent order
B51DF520,Ironworks Heavy Equipment,Southeastern,Chemical Processing,KDT-3045,2024-05-19,145,1628.52,Jessica Jackson,follow up needed
D54EF4B9,IRONWORKS HEAVY EQUIPMENT,West Coast,Chem Proc,KDT-2584,01/25/2024,96,13986.55,Susan Jackson,discount applied 10%
C1E8C619,Global Pulp and Paper Inc,South West,Chemical,KDT-4733,26/06/2024,38,227544.36,Sarah Jackson,NEW ACCOUNT
A38BB94D,global pulp & paper inc,Mid-West,Lumber,KDT-3547,04-Nov-2024,175,141424.78,Mary Hernandez,discount applied 10%
99408378,Sequoia  Wood  Products,intl,Minerals,KDT-2424,03/15/2024,178,73744.05,Jessica Brown,discount applied 10%
52363D35,Pacific Recycling LL,Southeastern,mining,KDT-2674,2024-10-21,84,24944.97,Susan Jackson,NEW ACCOUNT
585256FC,Pacific Recycling LLC,International,MINING,KDT-7912,04/22/2024,184,,Charles Brown,follow up needed
2B02FEDA,Global Pulp & Paper Inc,MW,Food & Beverage,KDT-2535,2024-06-05,5,"$39,408.10",Patricia Miller,
EE3BCC54,MERIDIAN ENGINEERING SERVICES,South West,Lumber,KDT-2824,04-Feb-2024,77,7138.26,Susan Miller,Customer requested rush
424BBEB7,Global Pulp and Paper Inc,Northeastern,Chemical Processing,KDT-2674,01/09/2024,90,"$186,254.63",Sarah Wilson,discount applied 10%
DEAAA63A,Heartland Processing Co,Global,P&P,KDT-5506,"Oct 27, 2024",195,3912.3,Sarah Rodriguez,discount applied 10%
9E52A21B,  Global Pulp & Paper Inc  ,South West,Minerals,KDT-6514,2024-11-19,83,88552.22,Thomas Miller,
12B7AF4A,Global Pulp & Paper In,N.E.,Chemical Processing,KDT-2519,03/06/2024,119,21839.12,Daniel Wilson,discount applied 10%
ACC3CEB5,Summit  Mining  Enterprises,SW,Chemical,KDT-1520,2024-10-26,75,1008.46,Jessica Brown,
6A9D597B,Sequoia Wood Products,SW,Chemical Processing,KDT-7873,09/03/2024,58,10083.41,Daniel Taylor,Urgent order
BBB61267,cascade paper products,Southeastern,food & bev,KDT-1409,"Feb 29, 2024",128,18627.21,Jessica Smith,discount applied 10%
EAA957B9,  Sequoia Wood Products  ,North East,chem,KDT-5803,"Oct 05, 2024",18,-30565.968764567824,David Lopez,follow up needed
C5BC3289,global pulp & paper inc,N.E.,Mining & Extraction,KDT-3547,11-Mar-2024,96,279780.62,Sarah Williams,
B6B1DCDE,atlantic chemical partners,MW,Lumber,KDT-2824,21/01/2024,16,2304.18,James Brown,discount applied 10%
E61B98A2,redwood fiber solutions,MW,Chemicals,KDT-2535,"Jan 05, 2024",123,7141.64,Patricia Garcia,NEW ACCOUNT
2448A975,pacific recycling llc,W,P&P,KDT-2519,2024-02-06,145,29517.56,Jessica Lopez,Urgent order
16F8D70F,Meridian Engineering Services,NE,Timber,KDT-7924,"Aug 09, 2024",156,4519.6,Linda Jones,follow up needed
37F5A612,Continental Packaging Grou,SE,food & bev,KDT-9928,"Jul 27, 2024",198,-30246.83017058673,Nancy Smith,NEW ACCOUNT
15C8280A,Global Pulp & Paper Inc,Mid-West,Chemical,KDT-4527,15/03/2024,78,42993.82,Nancy Hernandez,Customer requested rush
5D5AC8F0,Oakwood Materials Inc,Overseas,wood prod,KDT-1711,06-Sep-2024,36,6870.05,John Taylor,Repeat customer
75661A38,Pacific Recycling LLC,Mid-West,food & bev,KDT-4811,02/02/2024,83,29063.83,Daniel Miller,Repeat customer
6853672C,Tidewater Chemical Company,Mid-West,Food and Beverage,KDT-7201,06/20/2024,197,5294.34,Robert Martinez,Urgent order
F34CDDCA,BlueRidge Manufacturing,S.W.,F&B,KDT-9935,04/10/2024,164,8354.76,Nancy Hernandez,
7F109680,  Sequoia Wood Products  ,Intl.,Food and Beverage,KDT-2584,10/07/2024,38,61577.07,John Rodriguez,
